87 0.623669  0.0153791
88 1.32166  0.0183735
89 1.26152  0.0207773
90 0.64401  0.0156571
91 1.19931  0.0174823
92 1.32992  0.0203914
93 0.688165  0.0161536
94 1.06299  0.0166316
95 1.3896  0.0199198
96 0.751566  0.0167374
97 0.93305  0.0158504
98 1.43708  0.0193888
99 0.827779  0.0172838
100 0.822828  0.0151609
101 1.46894  0.0188181
102 0.910396  0.0177133
103 0.736954  0.0145779
104 1.4818  0.018219
105 0.9945  0.017993
106 0.675263  0.014119
107 1.47127  0.0175957
108 1.07713  0.0181207
109 0.636858  0.013815
110 1.4313  0.0169492
111 1.15685  0.0181091
112 0.621975  0.0137077
113 1.35634  0.0162836
114 1.23277  0.0179765
115 0.631544  0.0138238
116 1.24741  0.0156103
117 1.30359  0.0177429
118 0.66535  0.0141396
119 1.11683  0.0149494
120 1.36689  0.0174293
121 0.720485  0.0145759
122 0.984131  0.0143253
123 1.41936  0.017056
124 0.791484  0.0150326
125 0.865904  0.0137605
126 1.45738  0.0166405
127 0.871872  0.0154298
128 0.770338  0.0132708
129 1.47765  0.0161947
130 0.955918  0.0157233
131 0.698943  0.0128691
132 1.47666  0.0157245
133 1.03967  0.0158987
134 0.650778  0.0125742
135 1.44963  0.0152315
136 1.12097  0.0159592
137 0.625393  0.0124166
138 1.3908  0.014717
139 1.19879  0.0159155
140 0.6235  0.0124275
141 1.29755  0.0141867
142 1.27212  0.0157818
143 0.64574  0.012613
144 1.17637  0.0136534
145 1.33913  0.0155731
146 0.690808  0.012933
147 1.04372  0.0131361
148 1.39685  0.0153056
149 0.754605  0.0133132
150 0.918201  0.0126555
151 1.44165  0.0149941
152 0.831094  0.0136783
153 0.812092  0.0122285
154 1.47003  0.0146509
155 0.914035  0.0139765
156 0.729721  0.0118671
157 1.47877  0.0142833
158 0.998477  0.0141832
159 0.670897  0.0115837
160 1.4641  0.0138941
161 1.08134  0.0142935
162 0.634663  0.0113988
163 1.42093  0.0134841
164 1.1611  0.0143126
165 0.621134  0.0113398
166 1.34467  0.0130555
167 1.23684  0.0142501
168 0.631196  0.0114264
169 1.23665  0.0126156
170 1.30724  0.0141174
171 0.66482  0.0116475
172 1.10838  0.012178
173 1.3699  0.0139269
174 0.719496  0.0119549
175 0.978153  0.0117603
176 1.42139  0.0136914
177 0.790153  0.0122834
178 0.861919  0.0113796
179 1.45801  0.0134226
180 0.870512  0.0125776
181 0.767837  0.0110485
182 1.47643  0.0131287
183 0.954811  0.0128042
184 0.697552  0.0107772
185 1.47346  0.0128141
186 1.03893  0.0129505
187 0.650133  0.0105787
188 1.4449  0.0124801
189 1.12056  0.0130163
190 0.625001  0.0104741
191 1.38577  0.0121275
192 1.19857  0.0130077
193 0.622742  0.0104863
194 1.29372  0.0117596
195 1.27196  0.012933
196 0.644064  0.0106223
197 1.17462  0.0113854
198 1.33896  0.0128021
199 0.687979  0.0108584
200 1.04383  0.0110186
201 1.3966  0.0126257
202 0.7508  0.0111443
203 0.919326  0.010675
204 1.44117  0.0124141
205 0.826768  0.0114256
206 0.813523  0.0103683
207 1.46908  0.0121764
208 0.909679  0.0116627
209 0.731101  0.0101083
210 1.4772  0.0119181
211 0.994423  0.0118351
212 0.67204  0.00990454
213 1.46212  0.0116416
214 1.07771  0.0119369
215 0.635312  0.0097714
216 1.41933  0.0113474
217 1.15785  0.0119705
218 0.620866  0.0097292
219 1.34463  0.0110369
220 1.2339  0.0119421
221 0.629535  0.00979408
222 1.23892  0.010715
223 1.3046  0.0118593
224 0.661487  0.00996144
225 1.11265  0.0103916
226 1.3676  0.0117308
227 0.714607  0.0101988
228 0.983272  0.0100801
229 1.41949  0.0115658
230 0.784186  0.0104585
231 0.866798  0.00979441
232 1.45648  0.011373
233 0.864091  0.0106972
234 0.771908  0.00954513
235 1.47518  0.0111589
236 0.948465  0.0108874
237 0.70065  0.00934045
238 1.47256  0.0109273
239 1.03296  0.0110172
240 0.652165  0.00919027
241 1.44487  0.0106792
242 1.11506  0.0110851
243 0.625728  0.0091101
244 1.38754  0.0104151
245 1.19351  0.0110946
246 0.621777  0.00911794
247 1.29809  0.0101373
248 1.26735  0.0110518
249 0.641081  0.00922183
250 1.18148  0.00985201
251 1.33487  0.0109635
252 0.682965  0.00940685
253 1.05195  0.00956985
254 1.3932  0.0108377
255 0.744155  0.00963634
256 0.927225  0.00930355
257 1.4386  0.0106824
258 0.819155  0.00986781
259 0.820232  0.00906459
260 1.46738  0.0105046
261 0.901779  0.0100683
262 0.736294  0.00886142
263 1.47641  0.0103091
264 0.986732  0.0102195
265 0.675684  0.00870158
266 1.46254  0.0100981
267 1.07047  0.0103153
268 0.63733  0.00859599
269 1.42167  0.00987196
270 1.15112  0.0103566
271 0.620998  0.00856039
272 1.34974  0.00963153
273 1.22768  0.0103476
274 0.627446  0.00860879
275 1.24702  0.00938024
276 1.29896  0.010294
277 0.65703  0.00874046
278 1.12276  0.00912553
279 1.36274  0.0102021
280 0.708025  0.00893258
281 0.993678  0.00887822
282 1.41566  0.0100793
283 0.77609  0.00914801
284 0.876039  0.0086498
285 1.45385  0.00993249
286 0.855242  0.00935101
287 0.779306  0.00844961
288 1.47387  0.00976712
289 0.939528  0.00951748
290 0.70609  0.00828462
291 1.47274  0.00958648
292 1.02436  0.00963607
293 0.655672  0.00816258
294 1.44703  0.00939167
295 1.10697  0.00970432
296 0.627188  0.00809549
297 1.39247  0.00918299
298 1.18597  0.00972453
299 0.620915  0.00809815
300 1.30635  0.00896194
301 1.2604  0.00970104
302 0.637652  0.00817898
303 1.19255  0.00873314
304 1.32869  0.00963926
305 0.677028  0.00832883
306 1.06419  0.00850492
307 1.38807  0.00954533
308 0.736179  0.00851992
309 0.938763  0.00828784
310 1.43481  0.00942573
311 0.809897  0.00871746
312 0.829887  0.00809187
313 1.46515  0.00928633
314 0.892025  0.00889286
315 0.743688  0.00792452
316 1.47589  0.00913129
317 0.97708  0.00902935
318 0.680842  0.00779207
319 1.46406  0.00896268
320 1.06125  0.00912045
321 0.64027  0.00770305
322 1.42588  0.00878095
323 1.14246  0.0091661
324 0.621553  0.00767011
325 1.35735  0.00858661
326 1.21962  0.0091693
327 0.62535  0.00770565
328 1.25806  0.00838208
329 1.29162  0.0091344
330 0.652177  0.00781145
331 1.136  0.00817309
332 1.35638  0.0090666
333 0.700688  0.00797123
334 1.00708  0.0079685
335 1.41062  0.00897167
336 0.766926  0.00815519
337 0.88789  0.00777815
338 1.45047  0.0088554
339 0.845085  0.00833277
340 0.788777  0.0076104
341 1.47236  0.00872259
342 0.929131  0.00848216
343 0.713052  0.00747142
344 1.47334  0.00857624
345 1.01423  0.00859234
346 0.660211  0.00736751
347 1.4502  0.00841748
348 1.09735  0.00866023
349 0.629271  0.00730821
350 1.39894  0.00824652
351 1.17695  0.00868719
352 0.62033  0.00730597
353 1.31656  0.00806437
354 1.25205  0.00867657
355 0.63419  0.0073693
356 1.20588  0.00787447
357 1.32121  0.00863267
358 0.670756  0.00749306
359 1.07882  0.00768352
360 1.38181  0.00856049
361 0.727579  0.0076558
362 0.952571  0.00750042
363 1.43017  0.00846542
364 0.799759  0.00782831
365 0.841481  0.00733401
366 1.46244  0.00835252
367 0.881201  0.00798515
368 0.752597  0.0071911
369 1.47536  0.00822555
370 0.966249  0.00811053
371 0.687101  0.00707715
372 1.46603  0.00808651
373 1.05082  0.00819772
374 0.643957  0.006999
375 1.43095  0.00793591
376 1.13259  0.00824594
377 0.622568  0.00696704
378 1.36618  0.00777405
379 1.2104  0.00825737
380 0.623468  0.00699232
381 1.27065  0.00760266
382 1.28318  0.00823547
383 0.647294  0.00707832
384 1.15105  0.00742622
385 1.349  0.0081845
386 0.693069  0.00721349
387 1.02239  0.00725207
388 1.40473  0.00810926
389 0.757231  0.00737354
390 0.901515  0.00708879
391 1.44647  0.00801471
392 0.834183  0.00753176
393 0.799736  0.00694396
394 1.47055  0.00790511
395 0.91784  0.00766805
396 0.721162  0.00682321
397 1.47399  0.00778329
398 1.00313  0.00777157
399 0.665584  0.00673182
400 1.45378  0.00765041
401 1.08674  0.00783876
402 0.631934  0.00667754
403 1.4061  0.00750668
404 1.16695  0.00787027
405 0.620122  0.00667098
406 1.32774  0.00735277
407 1.24277  0.00786871
408 0.630916  0.00672054
409 1.22048  0.00719126
410 1.31285  0.00783761
411 0.664465  0.00682396
412 1.09495  0.00702757
413 1.37473  0.00778116
414 0.718732  0.00696461
415 0.967941  0.00686932
416 1.42485  0.00770392
417 0.789155  0.0071176
418 0.854503  0.00672441
419 1.45927  0.00761036
420 0.86973  0.00725993
421 0.762681  0.00659918
422 1.47463  0.00750393
423 0.954656  0.00737649
424 0.694261  0.00649846
425 1.46808  0.0073866
426 1.03957  0.00746036
427 0.648312  0.00642793
428 1.43634  0.00725894
429 1.12191  0.00751015
430 0.62407  0.00639619
431 1.37554  0.00712114
432 1.20038  0.00752742
433 0.621922  0.00641318
434 1.28402  0.00697443
435 1.27395  0.007515
436 0.64259  0.00648343
437 1.16717  0.00682233
438 1.34087  0.00747643
439 0.685436  0.00659903
440 1.03899  0.00667096
441 1.39814  0.00741581
442 0.747309  0.00674003
443 0.916461  0.00652789
444 1.4419  0.00733743
445 0.822858  0.0068828
446 0.811872  0.00640008
447 1.46838  0.00724517
448 0.905975  0.00700859
449 0.730225  0.00629276
450 1.4745  0.00714171
451 0.991366  0.00710665
452 0.671693  0.00621049
453 1.45741  0.00702826
454 1.07544  0.00717297
455 0.635162  0.00615968
456 1.41348  0.00690506
457 1.15627  0.00720767
458 0.62035  0.00614942
459 1.33932  0.00677253
460 1.2328  0.00721279
461 0.627959  0.00618786
462 1.23574  0.00663263
463 1.30381  0.00719129
464 0.658342  0.00627486
465 1.11204  0.00648975
466 1.36701  0.0071467
467 0.709865  0.00639761
468 0.98446  0.00635047
469 1.41894  0.00708301
470 0.77833  0.00653473
471 0.868664  0.00622192
472 1.45563  0.00700416
473 0.857865  0.00666523
474 0.773754  0.00611003
475 1.47359  0.00691338
476 0.942547  0.00677455
477 0.702215  0.00601923
478 1.46999  0.00681261
479 1.02775  0.00685553
480 0.653293  0.00595431
481 1.44173  0.00670251
482 1.11063  0.0069063
483 0.626078  0.00592247
484 1.38503  0.00658321
485 1.18976  0.00692789
486 0.620788  0.00593263
487 1.29771  0.00645556
488 1.26414  0.00692265
489 0.638188  0.00599004
490 1.18391  0.00632234
491 1.33216  0.00689359
492 0.677954  0.00608958
493 1.05649  0.0061887
494 1.39099  0.00684422
495 0.737352  0.00621486
496 0.932449  0.00606132
497 1.43682  0.00677836
498 0.81131  0.00634486
499 0.825003  0.00594664
500 1.46579  0.00669953
501 0.893737  0.00646192
502 0.740132  0.0058496
503 1.47474  0.0066103
504 0.979136  0.00655535
505 0.678483  0.00577426
506 1.46088  0.00651194
507 1.06363  0.00662076
508 0.638948  0.00572598
509 1.42079  0.00640473
510 1.14507  0.00665778
511 0.621053  0.00571258
512 1.35095  0.00628893
513 1.22233  0.00666801
514 0.625399  0.00574187
515 1.25129  0.00616602
516 1.29426  0.00665394
517 0.652506  0.00581528
518 1.12975  0.00603957
519 1.35876  0.00661863
520 0.701127  0.00592309
521 1.00186  0.00591528
522 1.4125  0.00656555
523 0.767448  0.00604691
524 0.88378  0.00579959
525 1.45151  0.00649827
526 0.84577  0.00616746
527 0.785702  0.00569812
528 1.47219  0.00641981
529 0.930082  0.00627065
530 0.710904  0.00561501
531 1.47164  0.00633207
532 1.01549  0.00634907
533 0.658878  0.00555439
534 1.44692  0.00623582
535 1.0989  0.00640044
536 0.628603  0.00552235
537 1.39438  0.00613115
538 1.17869  0.00642534
539 0.620111  0.00552686
540 1.31141  0.00601866
541 1.25387  0.00642572
542 0.63417  0.00557357
543 1.20095  0.00590053
544 1.32296  0.00640416
545 0.670736  0.0056596
546 1.07465  0.00578109
547 1.38333  0.00636375
548 0.727492  0.00577156
549 0.949292  0.00566626
550 1.43124  0.00630786
551 0.799676  0.00589069
552 0.83901  0.00556203
553 1.46277  0.00623973
554 0.881259  0.0060003
555 0.750818  0.00547311
556 1.47463  0.00616184
557 0.966565  0.00608972
558 0.685926  0.00540321
559 1.46407  0.0060755
560 1.05143  0.00615421
561 0.643289  0.00535686
562 1.42785  0.00598108
563 1.13346  0.00619297
564 0.622251  0.00534084
565 1.3624  0.00587872
566 1.21144  0.00620722
567 0.623286  0.0053625
568 1.26687  0.00576952
569 1.28427  0.00619908
570 0.647036  0.00542443
571 1.14783  0.00565639
572 1.35004  0.00617121
573 0.69262  0.00551948
574 1.01993  0.00554425
575 1.40558  0.00612669
576 0.756622  0.00563187
577 0.899725  0.00543898
578 1.44693  0.00606874
579 0.83356  0.00574384
580 0.798455  0.00534588
581 1.47037  0.00600021
582 0.917369  0.00584171
583 0.720291  0.00526891
584 1.47293  0.00592299
585 1.00292  0.00591784
586 0.665057  0.0052117
587 1.45179  0.00583791
588 1.08681  0.00596956
589 0.631654  0.00517943
590 1.40344  0.0057451
591 1.16725  0.00599706
592 0.619921  0.00517922
593 1.32493  0.00564495
594 1.24322  0.00600195
595 0.630591  0.00521691
596 1.21808  0.00553916
597 1.31336  0.00598647
598 0.663859  0.00529137
599 1.09324  0.00543137
600 1.37522  0.00595334
601 0.717821  0.0053918
602 0.96685  0.00532684
603 1.4252  0.00590558
604 0.788058  0.00550146
605 0.853813  0.00523114
606 1.45929  0.00584619
607 0.86864  0.00560456
608 0.762241  0.0051488
609 1.47411  0.00577755
610 0.953742  0.00569044
611 0.694004  0.00508329
612 1.46688  0.00570102
613 1.03892  0.00575402
614 0.648183  0.00503849
615 1.43455  0.00561704
616 1.12153  0.00579411
617 0.623961  0.00502026
618 1.37352  0.0055257
619 1.2002  0.00581159
620 0.621656  0.00503549
621 1.28229  0.00542779
622 1.27392  0.00580829
623 0.641989  0.0050876
624 1.16609  0.00532568
625 1.34092  0.00578654
626 0.684418  0.00517156
627 1.03854  0.00522363
628 1.39821  0.00574907
629 0.74594  0.00527393
630 0.916402  0.00512699
631 1.44188  0.00569881
632 0.821323  0.00537834
633 0.811963  0.00504078
634 1.4681  0.00563846
635 0.904489  0.00547149
636 0.730355  0.00496883
637 1.47381  0.0055699
638 0.990086  0.00554555
639 0.671823  0.0049144
640 1.45626  0.00549402
641 1.07443  0.00559745
642 0.635235  0.00488194
643 1.41209  0.005411
644 1.15551  0.00562704
645 0.620238  0.00487777
646 1.33811  0.00532108
647 1.23224  0.00563563
648 0.627487  0.00490775
649 1.23513  0.00522557
650 1.3034  0.00562518
651 0.65738  0.00497216
652 1.11213  0.00512754
653 1.36671  0.0055981
654 0.708412  0.00506243
655 0.98501  0.00503164
656 1.4187  0.00555711
657 0.776532  0.0051637
658 0.869348  0.00494307
659 1.45536  0.00550499
660 0.855952  0.00526098
661 0.774373  0.00486618
662 1.47315  0.00544404
663 0.940734  0.00534368
664 0.702707  0.00480428
665 1.46928  0.00537566
666 1.02616  0.00540637
667 0.653632  0.00476076
668 1.44081  0.00530035
669 1.10931  0.00544749
670 0.626191  0.00474071
671 1.38422  0.00521819
672 1.18868  0.00546764
673 0.620531  0.00475048
674 1.29742  0.00512975
675 1.26326  0.00546836
676 0.637406  0.00479408
677 1.18437  0.00503694
678 1.33144  0.00545173
679 0.676579  0.00486828
680 1.05756  0.00494342
681 1.39043  0.00542017
682 0.735468  0.00496171
683 0.933733  0.00485406
684 1.43638  0.00537639
685 0.809127  0.00505934
686 0.826188  0.00477364
687 1.46538  0.0053229
688 0.891507  0.00514824
689 0.741082  0.00470587
690 1.47425  0.00526159
691 0.977057  0.00522039
692 0.679174  0.00465377
693 1.46028  0.00519341
694 1.0618  0.00527234
695 0.639352  0.00462115
696 1.42026  0.0051186
697 1.1435  0.00530364
698 0.621073  0.00461365
699 1.35086  0.00503729
700 1.22099  0.00531532
701 0.624886  0.004637
702 1.25196  0.0049505
703 1.29312  0.00530911
704 0.651342  0.00469259
705 1.13118  0.00486077
706 1.35782  0.00528714
707 0.699321  0.0047738
708 1.00367  0.00477224
709 1.41177  0.00525189
710 0.765161  0.00486749
711 0.885565  0.00468972
712 1.45096  0.00520592
713 0.843258  0.00495951
714 0.787195  0.00461744
715 1.47173  0.00515146
716 0.927594  0.00503929
717 0.712032  0.00455857
718 1.47121  0.00508995
719 1.0132  0.00510111
720 0.659637  0.00451615
721 1.44658  0.00502196
722 1.09686  0.00514305
723 0.628949  0.00449458
724 1.3944  0.00494757
725 1.17691  0.00516543
726 0.619926  0.0044997
727 1.31214  0.00486718
728 1.25232  0.00516955
729 0.633315  0.00453587
730 1.20255  0.00478232
731 1.32163  0.00515726
732 0.669149  0.00460138
733 1.07686  0.00469613
734 1.38225  0.00513075
735 0.725262  0.00468674
736 0.951646  0.00461303
737 1.43043  0.00509249
738 0.79703  0.00477818
739 0.841099  0.00453756
740 1.46219  0.00504485
741 0.878474  0.00486318
742 0.752466  0.00447334
743 1.47422  0.0049897
744 0.963874  0.00493354
745 0.687111  0.00442321
746 1.46381  0.00492806
747 1.04897  0.00498546
748 0.644007  0.0043905
749 1.42791  0.00486022
750 1.13126  0.00501818
751 0.622434  0.00438019
752 1.36309  0.00478627
753 1.20948  0.00503249
754 0.622804  0.0043978
755 1.26846  0.00470695
756 1.28255  0.00502989
757 0.645779  0.00444558
758 1.15026  0.00462439
759 1.34858  0.00501231
760 0.690595  0.00451861
761 1.02275  0.00454224
762 1.40443  0.00498198
763 0.753998  0.00460538
764 0.902414  0.00446495
765 1.4461  0.0049413
766 0.830608  0.00469255
767 0.80069  0.00439663
768 1.46984  0.0048924
769 0.914366  0.00476963
770 0.721977  0.00434036
771 1.47265  0.00483676
772 1.00007  0.00483058
773 0.666201  0.0042989
774 1.45182  0.00477502
775 1.08421  0.00487318
776 0.632238  0.00427607
777 1.40402  0.0047073
778 1.16491  0.00489745
779 0.619851  0.0042772
780 1.32638  0.00463383
781 1.24113  0.00490449
782 0.629739  0.00430685
783 1.22051  0.00455585
784 1.31153  0.00489595
785 0.662163  0.00436456
786 1.09636  0.00447605
787 1.3737  0.0048738
788 0.715369  0.00444254
789 0.970075  0.00439841
790 1.42404  0.00484031
791 0.785081  0.00452828
792 0.856666  0.00432723
793 1.45852  0.00479772
794 0.865436  0.00460966
795 0.764499  0.00426608
796 1.4737  0.00474788
797 0.950574  0.00467832
798 0.695636  0.00421766
799 1.46683  0.00469186
800 1.03595  0.00473015
801 0.649205  0.00418491
802 1.43499  0.00463001
803 1.11882  0.00476406
804 0.624327  0.00417221
805 1.37475  0.0045624
806 1.19776  0.00478062
807 0.621256  0.00418485
808 1.28455  0.00448957
809 1.27173  0.00478116
810 0.640715  0.00422566
811 1.16927  0.00441328
812 1.33903  0.00476738
813 0.682273  0.00429125
814 1.04216  0.00433672
815 1.39669  0.00474134
816 0.743089  0.00437163
817 0.91985  0.00426402
818 1.44079  0.00470526
819 0.818047  0.00445429
820 0.814844  0.00419915
821 1.46746  0.00466119
822 0.90109  0.00452881
823 0.732543  0.00414514
824 1.47359  0.00461063
825 0.986794  0.00458892
826 0.673329  0.00410453
827 1.45653  0.00455429
828 1.07137  0.00463204
829 0.636061  0.00408066
830 1.41305  0.00449232
831 1.15271  0.00465793
832 0.620312  0.00407837
833 1.34006  0.00442488
834 1.22971  0.00466751
835 0.626693  0.00410228
836 1.23817  0.00435292
837 1.30115  0.00466223
838 0.655652  0.00415294
839 1.11594  0.00427874
840 1.36481  0.0046439
841 0.705828  0.00422413
842 0.988954  0.00420592
843 1.41723  0.00461458
844 0.773325  0.00430454
845 0.872862  0.00413853
846 1.45439  0.00457641
847 0.852433  0.0043825
848 0.777177  0.00408006
849 1.47268  0.00453119
850 0.937189  0.00444954
851 0.704754  0.00403314
852 1.46932  0.00448005
853 1.02279  0.00450121
854 0.654949  0.00400039
855 1.44149  0.00442341
856 1.10619  0.00453614
857 0.626756  0.00398569
858 1.3858  0.00436132
859 1.18583  0.00455466
860 0.620248  0.00399398
861 1.30014  0.00429418
862 1.26068  0.00455793
863 0.636171  0.00402857
864 1.18813  0.00422341
865 1.32918  0.0045475
866 0.674388  0.00408734
867 1.06182  0.00415182
868 1.38857  0.00452523
869 0.732475  0.00416177
870 0.937826  0.0040832
871 1.43503  0.00449319
872 0.805617  0.00424017
873 0.829642  0.00402138
874 1.46459  0.00445336
875 0.8878  0.00431226
876 0.743731  0.00396935
877 1.47402  0.00440724
878 0.97341  0.00437152
879 0.681024  0.00392951
880 1.46067  0.00435561
881 1.05836  0.00441505
882 0.640423  0.0039048
883 1.42147  0.00429867
884 1.14033  0.00444235
885 0.621313  0.00389957
886 1.35315  0.00423651
887 1.21809  0.00445415
888 0.624189  0.00391839
889 1.25544  0.00416988
890 1.29051  0.00445175
891 0.649639  0.00396265
892 1.13552  0.00410069
893 1.35559  0.00443679
894 0.696677  0.00402754
895 1.00822  0.00403218
896 1.41002  0.00441116
897 0.761801  0.00410293
898 0.889657  0.00396817
899 1.44978  0.00437689
900 0.839502  0.00417764
901 0.790495  0.00391208
902 1.47117  0.00433574
903 0.92375  0.00424311
904 0.714468  0.00386649
905 1.47128  0.00428888
906 1.00949  0.00429457
907 0.661243  0.00383379
908 1.4474  0.0042368
909 1.09339  0.00433037
910 0.629721  0.00381739
911 1.39621  0.00417957
912 1.17371  0.00435061
913 0.619787  0.00382188
914 1.31518  0.00411746
915 1.2494  0.0043563
916 0.632163  0.00385088
917 1.20673  0.0040516
918 1.31905  0.00434884
919 0.666968  0.00390339
920 1.08164  0.00398446
921 1.3801  0.00432992
922 0.722193  0.00397223
923 0.956294  0.00391951
924 1.42883  0.00430147
925 0.793357  0.00404657
926 0.845069  0.00386041
927 1.46123  0.00426539
928 0.874529  0.00411632
929 0.755543  0.00381015
930 1.47393  0.00422319
931 0.959939  0.00417473
932 0.689292  0.00377102
933 1.46425  0.0041757
934 1.04522  0.00421858
935 0.645325  0.00374562
936 1.42925  0.00412319
937 1.12777  0.00424711
938 0.622857  0.00373785
939 1.36559  0.0040657
940 1.20627  0.00426088
941 0.622236  0.00375217
942 1.27225  0.0040038
943 1.27965  0.00426104
944 0.644144  0.0037906
945 1.15502  0.0039391
946 1.34606  0.00424908
947 0.687945  0.00384961
948 1.02779  0.00387447
949 1.40241  0.00422676
950 0.750547  0.00392025
951 0.907018  0.00381351
952 1.44471  0.00419596
953 0.826678  0.00399183
954 0.804448  0.00375956
955 1.46914  0.00415842
956 0.910285  0.00405575
957 0.724784  0.00371517
958 1.47269  0.00411535
959 0.996079  0.00410696
960 0.668091  0.00368255
961 1.45271  0.0040673
962 1.08044  0.0041435
963 0.633226  0.00366472
964 1.40597  0.00401436
965 1.16142  0.00416528
966 0.619875  0.00366589
967 1.32962  0.00395672
968 1.23792  0.00417312
969 0.628701  0.00368987
970 1.225  0.00389528
971 1.30866  0.00416831
972 0.660036  0.00373659
973 1.10155  0.00383215
974 1.37128  0.00415239
975 0.712276  0.00380014
976 0.975201  0.00377052
977 1.42221  0.00412716
978 0.781301  0.0038706
979 0.861106  0.0037139
980 1.45739  0.00409444
981 0.861309  0.00393807
982 0.767981  0.00366523
983 1.47332  0.00405572
984 0.946404  0.00399562
985 0.698139  0.00362675
986 1.46726  0.00401191
987 1.03194  0.0040397
988 0.650771  0.0036008
989 1.43639  0.00396332
990 1.11506  0.00406932
991 0.624943  0.00359085
992 1.37738  0.00391
993 1.19428  0.00408485
994 0.620837  0.00360118
995 1.28853  0.00385233
996 1.26856  0.0040873
997 0.639182  0.00363429
998 1.17435  0.00379168
999 1.33624  0.00407804
1000 0.679661  0.0036878
1001 1.04762  0.00373059
1002 1.39442  0.00405868
1003 0.739596  0.00375389
1004 0.92491  0.0036724
1005 1.43919  0.00403101
1006 0.813996  0.00382243
1007 0.819029  0.00362039
1008 1.46661  0.00399671
1009 0.896821  0.00388482
1010 0.735707  0.00357709
1011 1.47356  0.00395702
1012 0.982577  0.00393574
1013 0.6755  0.00354459
1014 1.45741  0.00391255
1015 1.06736  0.00397292
1016 0.63727  0.00352554
1017 1.41505  0.00386344
1018 1.14897  0.00399605
1019 0.620514  0.00352382
1020 1.34342  0.0038098
1021 1.22626  0.00400584
1022 0.625794  0.00354327
1023 1.24286  0.00375234
1024 1.29804  0.00400341
1025 0.653613  0.00358464
1026 1.12146  0.00369287
1027 1.36214  0.0039902
1028 0.702756  0.00364318
1029 0.994493  0.00363428
1030 1.41517  0.00396788
1031 0.769484  0.00370988
1032 0.877732  0.00357991
1033 1.45306  0.00393818
1034 0.84817  0.00377512
1035 0.781044  0.0035327
1036 1.47218  0.00390259
1037 0.932829  0.00383178
1038 0.707571  0.00349483
1039 1.4697  0.00386207
1040 1.01855  0.00387603
1041 0.656764  0.00346844
1042 1.44289  0.00381698
1043 1.10219  0.00390661
1044 0.627573  0.00345661
1045 1.38847  0.00376738
1046 1.18211  0.00392372
1047 0.619995  0.00346339
1048 1.30424  0.00371354
1049 1.25727  0.00392825
1050 0.634767  0.00349165
1051 1.19342  0.00365657
1052 1.32616  0.00392143
1053 0.671848  0.00354
1054 1.06761  0.00359871
1055 1.38608  0.00390476
1056 0.728982  0.00360172
1057 0.943293  0.00354308
1058 1.43322  0.00387992
1059 0.801487  0.0036673
1060 0.834227  0.00349285
1061 1.46358  0.00384854
1062 0.883385  0.00372816
1063 0.74724  0.00345056
1064 1.47389  0.00381189
1065 0.969001  0.00377874
1066 0.683474  0.00341819
1067 1.46151  0.00377063
1068 1.05414  0.00381646
1069 0.641857  0.00339812
1070 1.42346  0.00372494
1071 1.13636  0.00384082
1072 0.621703  0.00339387
1073 1.35654  0.0036749
1074 1.21442  0.00385235
